Time_ns,RMSD_Backbone_A,RMSD_Core_HE_A,RMSD_BindingSite_A
38.52,1.5739133,1.2992015,1.2073811
38.54,1.5166786,1.2102846,1.1272886
38.56,1.5823367,1.2833606,1.0643187
38.58,1.6529603,1.3462185,1.2241464
38.6,1.6571913,1.3750727,1.0720131
38.62,1.54774,1.2681459,1.0494795
38.64,1.5414125,1.2169448,0.95431876
38.66,1.4562464,1.1277105,0.88153607
38.68,1.583756,1.1901032,0.95446414
38.7,1.5867321,1.2811952,0.9437675
38.72,1.586921,1.3244352,1.124532
38.74,1.5756017,1.2664104,1.0938768
38.76,1.5289487,1.2414367,1.0636424
38.78,1.7232103,1.4372482,1.2515527
38.8,1.7616346,1.4779526,1.4332772
38.82,1.6643609,1.3879883,1.1515912
38.84,1.8245136,1.551056,1.233551
38.86,1.6234286,1.3797833,1.1846853
38.88,1.7425929,1.4580442,1.1639469
38.9,1.8507588,1.5106108,1.1606275
38.92,1.6115062,1.3369762,1.1599252
38.94,1.6471055,1.3212137,1.2400352
38.96,1.6005714,1.2191794,1.0737748
38.98,1.7269872,1.3690413,1.1033152
39.0,1.7167227,1.3283112,1.2558334
39.02,1.5474496,1.1937015,1.1722817
39.04,1.490932,1.1419076,0.88821816
39.06,1.5279688,1.1917192,1.117269
39.08,1.5157154,1.2132115,1.1421417
39.1,1.3656427,1.0619161,0.9150267
39.12,1.3726985,1.0675194,1.0355582
39.14,1.3963363,1.0688322,0.94824904
39.16,1.4285469,1.1326972,1.0958881
39.18,1.5066217,1.2133701,1.0095117
39.2,1.4815091,1.1306565,1.1917919
39.22,1.4442143,1.1110084,0.9895619
39.24,1.4826713,1.2180514,0.9825897
39.26,1.4648349,1.197381,0.8769411
39.28,1.520402,1.206052,0.8765653
39.3,1.5577719,1.2124181,1.0420097
39.32,1.5128964,1.185381,0.92653275
39.34,1.5798026,1.279735,1.1026707
39.36,1.6394264,1.3443384,0.8931435
39.38,1.55368,1.2735759,0.9278885
39.4,1.6465598,1.2812808,1.038718
39.42,1.4843119,1.122481,1.1648254
39.44,1.3431101,1.0420537,0.9530369
39.46,1.4807,1.1410887,0.8821063
39.48,1.5202296,1.2280546,0.88485396
39.5,1.4988222,1.2165155,0.797668
39.52,1.6120405,1.3075967,1.0433068
39.54,1.3807493,1.0331773,0.9266731
39.56,1.3694758,1.028403,0.7944224
39.58,1.456632,1.1491797,0.87731665
39.6,1.4939928,1.1404861,0.94886136
39.62,1.4861273,1.1672205,0.9392
39.64,1.4774089,1.1423168,0.9673393
39.66,1.3889961,1.0489435,0.85330045
39.68,1.5395166,1.0912586,0.99969923
39.7,1.3794198,1.071427,0.8808769
39.72,1.481964,1.1242921,0.98404455
39.74,1.4585843,1.1079853,1.0583801
39.76,1.4739071,1.0979148,0.95585287
39.78,1.3472021,0.9958608,0.90681314
39.8,1.5196383,1.1677856,1.0463687
39.82,1.4309039,1.1013151,1.1037316
39.84,1.4540076,1.0841053,1.0370808
39.86,1.4090166,1.108903,1.0351646
39.88,1.4641446,1.1142948,1.0136597
39.9,1.5254915,1.2064395,0.97979754
39.92,1.4598161,1.147312,1.0809127
39.94,1.4754306,1.0333636,1.0319604
39.96,1.5944773,1.2376883,0.99567586
39.98,1.5060996,1.0938756,0.8994309
40.0,1.5494325,1.2381103,0.9144866
40.02,1.4460021,1.0659473,1.0015101
40.04,1.5283117,1.1562158,1.055386
40.06,1.494494,1.1675502,1.1333481
40.08,1.4984725,1.2149777,1.0448928
40.1,1.4420347,1.0782821,0.9564513
40.12,1.4689958,1.0764446,0.9038732
40.14,1.5034618,1.2125994,0.9118377
40.16,1.4813576,1.2316538,1.0449841
40.18,1.4227159,1.0566212,0.81631833
40.2,1.4363627,1.1136038,0.93049175
40.22,1.399925,1.0575316,0.8603228
40.24,1.3888073,1.0815917,0.81414884
40.26,1.4304328,1.0481044,0.88513803
40.28,1.449158,1.0833949,0.7225603
40.3,1.3821317,1.0187334,0.918101
40.32,1.4302235,1.0225854,0.93097615
40.34,1.3665472,1.0145957,0.9930515
40.36,1.3781164,1.0208093,0.95204484
40.38,1.4104774,1.089544,0.909286
40.4,1.4413334,1.0219667,0.8796655
40.42,1.4179442,1.0584412,0.7850582
40.44,1.5226414,1.121648,0.9695505
40.46,1.4374833,1.0551631,0.9707212
40.48,1.416253,0.9890739,0.97107834
40.5,1.4627373,1.126686,0.90775913
40.52,1.3797456,1.0027938,0.9231111
40.54,1.4511461,1.0423439,0.9377312
40.56,1.3912587,1.0572976,1.0004362
40.58,1.4158298,1.0847137,0.92899036
40.6,1.5031133,1.1272471,0.7928166
40.62,1.5175917,1.1543357,0.8309915
40.64,1.399176,1.0216169,0.86618793
40.66,1.3963363,1.0812103,0.9264579
40.68,1.372071,0.97394776,0.9648085
40.7,1.4152744,1.0030406,0.92766434
40.72,1.3613861,1.0455831,0.93579686
40.74,1.3848653,0.9895741,0.8390072
40.76,1.4510946,1.0523192,0.75359434
40.78,1.3498123,0.9829955,0.9916799
40.8,1.3804781,1.0671073,0.8791232
40.82,1.4513527,1.0443202,0.97721034
40.84,1.4341713,1.0898468,0.9114763
40.86,1.3780891,1.0941521,0.92829955
40.88,1.4780171,1.1405826,1.0081538
40.9,1.4131297,1.0323788,0.9042089
40.92,1.4185777,1.0866636,0.8911124
40.94,1.3470632,1.030913,0.91082925
40.96,1.2965244,0.94587916,0.9468582
40.98,1.3932489,1.0598428,0.9239372
41.0,1.3777087,1.0237138,1.0560511
41.02,1.383215,0.963903,1.0270845
41.04,1.3872967,1.0022453,1.051452
41.06,1.3993365,1.0239288,0.8381284
41.08,1.3272084,0.9842812,0.9402425
41.1,1.3841892,1.035596,0.8558266
41.12,1.4175743,1.029178,0.9735661
41.14,1.4151156,1.0615795,0.8948115
41.16,1.3237903,0.96018785,0.89117074
41.18,1.4413594,1.0799127,1.0538568
41.2,1.4745166,1.0942526,0.96151406
41.22,1.4693525,1.1296834,1.1115043
41.24,1.4432026,1.1204953,0.95427334
41.26,1.4007807,1.0443728,0.88930094
41.28,1.4845895,1.1529058,0.9235242
41.3,1.507814,1.1757865,0.8175176
41.32,1.4612262,1.0837501,0.8879155
41.34,1.4453804,1.1107115,0.9607383
41.36,1.471975,1.1266615,0.87775135
41.38,1.4966471,1.0517966,0.84234846
41.4,1.4987223,1.0537552,1.0112792
41.42,1.4936168,1.138242,1.2021639
41.44,1.4674911,1.1974499,1.1028436
41.46,1.5264976,1.215272,1.0221345
41.48,1.4756336,1.081795,0.9385905
41.5,1.4535697,1.0794288,0.9574207
41.52,1.4147186,1.0131043,0.92820615
41.54,1.4106368,1.0252703,1.0778605
41.56,1.4109021,0.98321915,0.94138527
41.58,1.4796375,1.0272261,0.910258
41.6,1.4375354,1.0514044,0.88443255
41.62,1.4670062,1.0893421,0.7998604
41.64,1.3596246,0.98170805,0.82664
41.66,1.4614569,1.0837247,0.9078068
41.68,1.4480207,1.0734267,0.8897785
41.7,1.414242,1.0465031,0.85129654
41.72,1.4396178,1.0817187,1.025378
41.74,1.4822419,1.1394249,0.81800526
41.76,1.4679502,1.1120968,0.8303548
41.78,1.4704734,1.117424,0.8101564
41.8,1.4129176,1.0839276,0.97458965
41.82,1.4228475,1.1196362,0.853209
41.84,1.3913125,1.089216,0.83241963
41.86,1.45861,1.0997412,0.86987346
41.88,1.4462092,1.047396,0.942784
41.9,1.3364583,1.0407337,0.9137183
41.92,1.4106632,1.0911578,0.86455494
41.94,1.3802339,0.9840857,0.926935
41.96,1.4814585,1.0882311,0.89717245
41.98,1.446727,1.0267174,0.8407826
42.0,1.4754814,1.0605689,0.872908
42.02,1.423137,1.0443202,0.8615312
42.04,1.5250497,1.134613,0.92762697
42.06,1.4980977,1.0988159,1.0727085
42.08,1.4959966,1.1186289,0.9023949
42.1,1.4688938,1.1531919,1.0254962
42.12,1.3552108,1.0359411,0.7745742
42.14,1.3904511,1.0370817,0.9258401
42.16,1.3928188,1.0262085,0.7221162
42.18,1.5226907,1.0865119,0.84068984
42.2,1.4398777,1.0168694,0.75788486
42.22,1.4124936,0.98715395,0.88078827
42.24,1.487462,1.0447414,0.84413755
42.26,1.39939,1.0104141,0.877702
42.28,1.5009942,1.1469765,0.90478396
42.3,1.374988,1.007744,0.7027919
42.32,1.3515865,1.0126429,0.9015106
42.34,1.4345107,1.1104392,0.788782
42.36,1.4474256,1.1096218,0.83560055
42.38,1.4820145,1.1730475,0.8802763
42.4,1.3847572,1.0945541,0.89693093
42.42,1.3573644,1.0551631,0.9205341
42.44,1.3802339,1.0389887,0.8549651
42.46,1.4260283,1.0750135,0.88547105
42.48,1.4869332,1.1693854,0.916163
42.5,1.4891225,1.1701142,0.9040362
42.52,1.3747973,1.067571,0.8082814
42.54,1.6145705,1.289665,0.8239928
42.56,1.4829996,1.1518799,0.8805225
42.58,1.5466751,1.1583302,0.8461994
42.6,1.4098401,1.1039332,0.78030616
42.62,1.4633005,1.190796,0.9049947
42.64,1.551075,1.2861425,0.8954798
42.66,1.5785458,1.2578057,0.72827303
42.68,1.5803478,1.2702904,0.7710516
42.7,1.4409177,1.0989159,0.85453916
42.72,1.3504224,1.0211325,0.82002705
42.74,1.3499509,0.989463,0.8742974
42.76,1.3533307,1.0344273,0.7606823
42.78,1.4507074,1.1053271,0.6831878
42.8,1.3859736,0.99814963,0.7549392
42.82,1.3282518,0.95398307,0.74743724
42.84,1.338614,0.92578423,0.89908373
42.86,1.3490908,1.0299791,0.8932308
42.88,1.3968189,1.0563611,0.8670683
42.9,1.3920928,1.0603356,0.9081793
42.92,1.4048114,0.9910455,0.98079693
42.94,1.4484344,1.1274178,0.86784786
42.96,1.3356174,0.95051837,0.8522635
42.98,1.394807,1.0425022,0.90625846
43.0,1.4412814,1.0897712,0.7088966
43.02,1.4553719,1.0697578,0.837259
43.04,1.6512606,1.2978675,1.0722638
43.06,1.5021911,1.1363323,0.97701514
43.08,1.4002192,1.1057498,0.8158403
43.1,1.3684092,1.0447414,0.8936869
43.12,1.4267634,1.0349321,0.9470414
43.14,1.3865407,1.0304061,0.81520236
43.16,1.4300662,1.1166363,0.921259
43.18,1.4161472,1.0798109,0.98734283
43.2,1.4952706,1.180477,1.0544573
43.22,1.413845,1.0385652,0.8447946
43.24,1.5196631,1.1655233,0.897385
43.26,1.5875344,1.2527244,0.9844849
43.28,1.4842615,1.1566199,1.0923698
43.3,1.4453287,1.0994662,1.0012158
43.32,1.5248778,1.2194275,1.0197737
43.34,1.4397738,1.1063464,0.90199125
43.36,1.4690722,1.2199684,0.90535873
43.38,1.407155,1.1275153,0.87316626
43.4,1.3954778,1.1067687,0.7689799
43.42,1.353718,0.97171515,0.8522635
43.44,1.3389776,1.0142705,0.803397
43.46,1.4129442,1.0769554,0.8165732
43.48,1.3730258,1.0161121,0.9524545
43.5,1.3736529,1.0795562,0.81168526
43.52,1.4697857,1.1316044,0.9075967
43.54,1.3909895,1.0298724,1.0023062
43.56,1.3343834,0.9973505,0.82329804
43.58,1.4950702,1.1662779,0.8418852
43.6,1.4274718,1.0559185,0.91070557
43.62,1.4209777,1.0874729,0.77505535
43.64,1.4331005,1.1115775,0.89897776
43.66,1.3954241,1.0234452,0.86073583
43.68,1.4193695,1.0428976,0.79315543
43.7,1.39639,1.0330442,0.97318304
43.72,1.4475551,1.1151828,0.9133292
43.74,1.5510025,1.1682329,0.78242546
43.76,1.4388113,1.0401523,0.9738332
43.78,1.4724582,1.029899,0.9563244
43.8,1.4113002,1.0696293,0.88322604
43.82,1.3962021,1.0872201,0.8915695
43.84,1.382836,1.0335765,0.8849226
43.86,1.3571713,1.0666177,0.84836864
43.88,1.4068356,1.0690122,0.9522179
43.9,1.3870807,1.0014496,0.8071437
43.92,1.4275504,1.0627701,0.80529404
43.94,1.3640513,0.99602646,0.8185032
43.96,1.4225054,1.1203971,1.014976
43.98,1.3766482,1.042634,0.9263924
44.0,1.3199092,1.0077713,0.8976846
44.02,1.3917432,1.0442675,0.882853
44.04,1.3989081,1.045057,0.922538
44.06,1.4144275,1.1431108,0.8256115
44.08,1.286027,0.98523045,0.89682454
44.1,1.353469,1.0334433,0.74016386
44.12,1.3377465,1.027895,0.9802929
44.14,1.3719345,1.0885848,0.76596373
44.16,1.3111138,1.003616,0.76111525
44.18,1.3950753,1.1101668,0.8236876
44.2,1.2990346,1.0157603,0.87008274
44.22,1.3724257,1.036684,0.8504712
44.24,1.3734621,1.0359677,0.88089657
44.26,1.4689703,1.1036094,0.9786111
44.28,1.4492613,1.1107115,0.84783703
44.3,1.5367169,1.1767448,1.030144
44.32,1.4105835,1.0770831,0.9508694
44.34,1.4238472,1.164721,1.1629782
44.36,1.3996576,1.0342678,0.8355487
44.38,1.2920691,0.89920986,0.82371914
44.4,1.4151686,1.0290445,0.93138576
44.42,1.4072615,1.0363657,0.9693179
44.44,1.385406,1.0223702,0.89063555
44.46,1.4177328,1.0371612,1.0255301
44.48,1.3803697,1.0251632,0.9312368
44.5,1.3879442,1.0569595,0.9065836
44.52,1.3854871,1.0514567,0.9146572
44.54,1.3971405,1.0652249,0.90548325
44.56,1.3664924,1.0500176,1.0784878
44.58,1.3911779,1.061424,0.9081793
44.6,1.3776542,1.0492318,0.9679575
44.62,1.370979,1.0678285,0.9662812
44.64,1.36001,1.0518227,0.89433664
44.66,1.4152216,1.0631063,0.88584304
44.68,1.444318,1.1180634,0.9224534
44.7,1.3766482,1.0671073,0.9286357
44.72,1.3927382,1.0671589,0.85457975
44.74,1.312541,1.062382,0.9336357
44.76,1.2298267,0.89660716,0.7765417
44.78,1.3169272,1.0071163,0.86840713
44.8,1.3241861,0.99254245,0.9217576
44.82,1.3048158,0.94486123,1.0048978
44.84,1.2850076,0.8975879,0.8435827
44.86,1.1988055,0.8624089,0.8968729
44.88,1.2797517,0.92753476,0.88513803
44.9,1.3069661,0.9297552,0.9428484
44.92,1.2976792,0.9736655,0.9422413
44.94,1.3466738,0.9802506,0.92654216
44.96,1.298977,0.9234352,0.8889401
44.98,1.3890231,1.0900738,0.9381101
45.0,1.4270257,1.1349281,1.0275993
45.02,1.3604779,0.9950599,1.207295
45.04,1.3121701,0.9781449,0.8396992
45.06,1.2623408,0.9306419,1.0003668
45.08,1.29791,0.95792323,0.95942885
45.1,1.3475356,0.98796135,0.9437125
45.12,1.3497013,0.97228086,0.7672869
45.14,1.2598467,0.86866647,0.934202
45.16,1.436832,0.9614469,1.0507178
45.18,1.4524357,1.0360472,0.8953249
45.2,1.3321365,0.9422681,0.8360673
45.22,1.34773,0.9879335,0.92324257
45.24,1.3322209,0.9285716,1.0127698
45.26,1.3439183,1.0046837,0.9972681
45.28,1.2930251,1.0010376,0.84376764
45.3,1.3313773,0.95823884,0.8312627
45.32,1.3200228,0.9795773,0.9981023
45.34,1.290155,0.9363849,0.8242453
45.36,1.3133681,1.0207285,0.9162956
45.38,1.3181208,0.935004,0.8858529
45.4,1.2746797,0.96532816,0.90165484
45.42,1.3335974,1.052267,0.87776124
45.44,1.2147543,0.92099065,0.8648958
45.46,1.2781413,0.9690236,0.7509205
45.48,1.253261,0.98467207,0.89092743
45.5,1.223875,0.92726797,0.83981276
45.52,1.2533805,0.9139485,1.0014669
45.54,1.3594868,1.0500176,0.99320865
45.56,1.2014264,0.91985554,0.9541552
45.58,1.2167255,0.941071,0.96678346
45.6,1.2771449,0.91731143,1.0386345
45.62,1.2686138,0.979465,1.0806721
45.64,1.2144768,0.9393457,0.9837449
45.66,1.2506288,0.9720546,0.94657433
45.68,1.2222524,0.9602738,0.9769797
45.7,1.2707372,0.9720829,1.0291167
45.72,1.286551,0.995419,1.0692599
45.74,1.2969865,1.0134571,0.98062897
45.76,1.1785184,0.8998517,0.8392758
45.78,1.227114,0.88584095,1.0703053
45.8,1.256871,1.0166261,0.9866313
45.82,1.332783,1.0053678,0.99758095
45.84,1.3521959,0.9847559,0.94138527
45.86,1.3436675,0.9637319,0.96115327
45.88,1.3369626,1.0595056,1.0033264
45.9,1.3759409,1.1041573,1.0311114
45.92,1.3265874,0.9966335,0.9367322
45.94,1.2857649,0.9535795,1.0624925
45.96,1.3511431,1.0277344,0.9045061
45.98,1.3283927,0.9868754,0.91924286
46.0,1.3231394,0.9293411,1.0006701
46.02,1.3036097,0.97530186,0.95627904
46.04,1.3142233,1.0330178,0.95980835
46.06,1.3849463,1.0136198,1.0203092
46.08,1.3209584,1.0002958,0.9779198
46.1,1.3720983,1.0300859,1.0066564
46.12,1.2961199,0.9721678,0.913965
46.14,1.3113139,1.0086167,0.99156624
46.16,1.4081393,1.0630547,0.9441166
46.18,1.5015678,1.2007287,1.2761111
46.2,1.383242,1.1235337,1.1125022
46.22,1.394243,1.1103896,0.9666579
46.24,1.4099464,1.1046304,1.0702648
46.26,1.4225843,1.104008,0.998415
46.28,1.2923878,1.0106046,0.96209997
46.3,1.3646002,1.1100925,0.97846055
46.32,1.4312179,1.1780291,1.1036767
46.34,1.5034868,1.2488557,1.3573803
46.36,1.3246667,1.0813375,1.0946374
46.38,1.3671772,1.0853978,1.0441458
46.4,1.3935983,1.0994912,1.1376239
46.42,1.3021153,1.0307796,0.9189693
46.44,1.3039832,1.0647343,0.92883176
46.46,1.3902626,1.139811,1.1203997
46.48,1.3295763,1.1363807,1.0988271
46.5,1.3359259,1.1345888,1.0776756
46.52,1.2943275,1.1003162,1.093068
46.54,1.3525558,1.1008158,0.9427289
46.56,1.2332624,0.9933454,1.0133005
46.58,1.2628747,1.0039173,0.96943426
46.6,1.3367105,1.1345888,1.166224
46.62,1.3449489,1.1189238,1.1116759
46.64,1.2884996,1.0767767,1.0470148
46.66,1.4116449,1.1763475,1.098251
46.68,1.412255,1.0661794,1.0160176
46.7,1.4371706,1.0929202,1.1584593
46.72,1.4040649,1.0992161,1.0823636
46.74,1.3067943,1.0316594,1.0475777
46.76,1.2758541,1.0304061,1.145666
46.78,1.3644081,1.094981,0.9983542
46.8,1.2860852,1.0164639,1.0078183
46.82,1.2712381,1.0131043,0.92944765
46.84,1.3699133,1.0403903,1.0772893
46.86,1.3153054,1.0502269,1.0438137
46.88,1.368026,1.0831158,1.070605
46.9,1.4079533,1.0864612,0.94936377
46.92,1.3456725,1.0120726,1.1382867
46.94,1.3473965,1.0272261,0.94342756
46.96,1.4594314,1.1740314,0.9348885
46.98,1.3744433,1.0962608,0.99061275
47.0,1.4618922,1.1280029,1.0301526
47.02,1.3539946,1.0175452,0.88311803
47.04,1.4058771,1.1653582,0.89580894
47.06,1.5010691,1.199354,1.0437639
47.08,1.3783064,1.0438989,0.9694611
47.1,1.4913588,1.1306808,0.95048636
47.12,1.3281673,0.9710359,0.940344
47.14,1.4841101,1.095458,1.0200202
47.16,1.5620686,1.1930335,0.9804168
47.18,1.4467012,1.0871443,1.0611289
47.2,1.3432215,1.0831411,0.9314882
47.22,1.4187624,1.1400039,1.074493
47.24,1.5125252,1.1609855,1.1349381
47.26,1.4682565,1.1861463,0.9535826
47.28,1.3930608,1.0563611,1.0512294
47.3,1.5438641,1.08149,1.1298084
47.32,1.4220577,1.033736,0.96930003
47.34,1.4525388,1.1628784,1.0987641
47.36,1.4073147,1.0676998,1.0011985
47.38,1.4055309,1.0536247,0.9508238
47.4,1.3377185,1.1161191,1.0200628
47.42,1.3992295,1.0902756,0.98850125
47.44,1.4211094,1.1381695,1.0067339
47.46,1.4153273,1.067571,0.9470048
47.48,1.3800712,1.0538074,0.97400236
47.5,1.4924381,1.2069407,0.987457
47.52,1.4001657,1.0951316,0.94836783
47.54,1.4259495,1.078078,0.9397353
47.56,1.6428716,1.2597277,1.0438634
47.58,1.5715802,1.1155771,0.9865786
47.6,1.4599956,1.0422912,0.92642045
47.62,1.5844178,1.1719923,1.217478
47.64,1.5958153,1.1404861,1.0446606
47.66,1.5846777,1.1772354,1.080632
47.68,1.4325255,1.0134571,1.0049756
47.7,1.4419049,1.0528939,1.0276921
47.72,1.481408,1.0436355,1.022762
47.74,1.541121,1.1541928,0.98526835
47.76,1.3752875,1.0738876,0.8401121
47.78,1.3295763,1.0536768,1.0630391
47.8,1.3567848,1.0566993,0.9358431
47.82,1.3508937,1.0135113,0.8842463
47.84,1.3296325,1.0110397,0.94094306
47.86,1.3671498,0.9665235,1.0110134
47.88,1.3978908,0.97625977,1.0580032
47.9,1.3416038,0.95881253,1.0837404
47.92,1.3690109,0.9803348,1.0351394
47.94,1.4669806,1.0946797,1.1078087
47.96,1.3698859,0.99616444,0.95998895
47.98,1.3124269,0.9592425,1.0054586
48.0,1.3032651,0.9086084,0.7371474
48.02,1.3786867,0.95878386,0.8055093
48.04,1.3543818,0.91737145,0.93180454
48.06,1.4341452,0.9032672,0.99119014
48.08,1.3945116,0.89792484,1.0269072
48.1,1.3640513,0.87889254,0.85254824
48.12,1.3531648,0.895257,0.945878
48.14,1.4324472,1.022639,0.80474484
48.16,1.34984,0.94174266,0.8997971
48.18,1.4752276,1.1001911,0.9436389
48.2,1.3573368,0.9235543,0.7676709
48.22,1.4413594,1.0106318,0.6887237
48.24,1.306737,0.9196762,0.8781365
48.26,1.3538287,1.010387,0.8217908
48.28,1.4258708,0.9982873,0.9204681
48.3,1.4659338,0.9740608,0.7005927
48.32,1.419,0.9658407,0.8158083
48.34,1.4633515,0.9761471,0.9825191
48.36,1.4491062,0.9339448,0.9357227
48.38,1.4895248,1.0116922,0.9794966
48.4,1.4392796,0.9904072,0.8010086
48.42,1.4731448,1.0833441,0.9841767
48.44,1.3702414,0.9328255,0.8282745
48.46,1.4312179,0.9137379,0.9791071
48.48,1.4680779,0.9934837,0.90766364
48.5,1.4773835,1.0324852,0.97127473
48.52,1.5000958,1.0882311,0.9896232
48.54,1.5077645,1.1557401,1.0386512
48.56,1.4316626,1.0792506,1.0677426
48.58,1.4235579,1.146521,1.0001935
48.6,1.5284587,1.218435,1.0740654
48.62,1.4389933,1.0350915,0.9982152
48.64,1.5453429,1.119759,0.96726763
48.66,1.460329,1.1602511,0.97472304
48.68,1.3634747,1.0334966,0.9931737
48.7,1.3719891,1.0529722,0.87628835
48.72,1.4689448,1.1657828,0.91254103
48.74,1.5157402,1.1844529,0.8939682
48.76,1.4535182,1.1481744,0.913633
48.78,1.4702188,1.0828111,0.96604776
48.8,1.3890231,1.1009905,0.92671984
48.82,1.3201647,0.99412,0.85689974
48.84,1.3181776,0.9991682,0.8460457
48.86,1.3367105,1.0081532,1.1000572
48.88,1.4234526,1.1149608,1.021566
48.9,1.452513,1.0961605,0.918488
48.92,1.4849173,1.1626183,1.0454237
48.94,1.4268683,1.0764446,1.045747
48.96,1.4728397,1.1410645,0.8519074
48.98,1.4023036,1.04876,1.0905907
49.0,1.4500104,1.0903765,1.1698462
49.02,1.4381604,1.0494676,1.0929412
49.04,1.4288352,1.0860057,0.91235095
49.06,1.4614056,1.1158727,1.0914806
49.08,1.3676975,1.0344007,1.0119734
49.1,1.3982925,1.0843842,0.87510026
49.12,1.3910164,1.0642953,1.0287797
49.14,1.416491,1.1440244,1.1132501
49.16,1.4035581,1.0972384,1.1754576
49.18,1.4990721,1.2341737,1.0577656
49.2,1.5090305,1.2304925,1.3357732
49.22,1.3486743,0.9852862,1.1173079
49.24,1.436467,1.1016895,1.0161371
49.26,1.4312965,1.109721,0.9769797
49.28,1.4043849,1.0339488,1.0895249
49.3,1.4465716,1.1634929,1.1523513
49.32,1.3886995,1.0626667,1.1312118
49.34,1.4293592,1.1557639,1.2431215
49.36,1.3827276,1.0092978,1.1073782
49.38,1.4068356,1.0036981,1.0236008
49.4,1.3714159,1.0275472,1.0142753
49.42,1.4206088,1.068935,1.0452081
49.44,1.4692761,1.2146835,1.2490425
49.46,1.5948294,1.2974651,1.1613071
49.48,1.5571707,1.2231644,1.1949449
49.5,1.4124936,1.0979148,1.1236682
49.52,1.4989222,1.1578791,1.2162098
49.54,1.4123346,1.1037837,0.9897108
49.56,1.4538531,1.1006409,0.88690925
49.58,1.4631981,1.0960351,1.0204027
49.6,1.4817367,1.1829665,1.0986772
49.62,1.5193672,1.1897566,1.106501
49.64,1.5093778,1.1523094,1.139558
49.66,1.4540333,1.0358615,1.1622026
49.68,1.3928459,1.0035611,1.0784476
49.7,1.3722894,1.0850939,1.1482663
49.72,1.4486927,1.0340817,1.2724371
49.74,1.3503115,0.99500465,1.1048622
49.76,1.3569779,1.0024922,1.1757158
49.78,1.4736277,1.1482941,1.2333472
49.8,1.3102853,0.96612525,1.0948117
49.82,1.4637353,1.090805,1.1626128
49.84,1.5716279,1.2571716,1.3403798
49.86,1.5249023,1.236555,1.2847644
49.88,1.6411155,1.3089627,1.2405105
49.9,1.4615338,1.0938003,1.1385456
49.92,1.4269732,1.042212,1.2415235
49.94,1.4903039,1.1115279,1.1683259
49.96,1.4346411,1.1051778,1.0376407
49.98,1.5416555,1.2263072,1.270016
50.0,1.5370581,1.1448171,1.0371393
50.02,1.7493057,1.3517213,1.2691419
50.04,1.6618167,1.1591132,1.1910279
50.06,1.6469009,1.2925184,1.1806754
50.08,1.7277676,1.3638502,1.1242852
50.1,1.750119,1.3607626,1.1740333
50.12,1.7187065,1.3720703,1.1824731
50.14,1.7235363,1.3461572,1.242724
50.16,1.7343003,1.2750214,1.1227264
50.18,1.7338684,1.1922266,1.1361063
50.2,1.627391,1.219202,1.0352567
50.22,1.6523033,1.1671027,1.1173002
50.24,1.60818,1.1756929,1.029142
50.26,1.6350121,1.2270691,1.197496
50.28,1.6037734,1.1717811,1.0822995
50.3,1.6161003,1.2343296,1.3209773
50.32,1.5732472,1.1803141,1.1710017
50.34,1.6539116,1.2130527,1.1621355
50.36,1.6304944,1.1448412,1.2074457
50.38,1.6046137,1.10144,1.2069
50.4,1.7808304,1.406641,1.0631125
50.42,1.7054527,1.3031949,1.0085751
50.44,1.692272,1.2865486,1.0721345
50.46,1.6121103,1.2287709,1.0324978
50.48,1.4880408,1.1355578,1.0341675
50.5,1.6469918,1.2320778,1.0892622
50.52,1.5567858,1.1811988,1.0469733
50.54,1.6084827,1.1865865,0.9842206
50.56,1.5403919,1.1716639,1.1772338
50.58,1.5492392,1.1495863,1.0685624
50.6,1.4392276,1.0323521,1.0521196
50.62,1.5767182,1.179615,1.2118392
50.64,1.5337657,1.1451293,1.0763634
50.66,1.5281157,1.0997163,0.9773701
50.68,1.6336833,1.2019416,1.0132148
50.7,1.5739133,1.0625113,1.1598654
50.72,1.496372,1.0891403,1.0782788
50.74,1.4978976,1.1619322,1.1967791
50.76,1.5291691,1.1340556,1.1528101
50.78,1.5020666,1.1364774,1.1263115
50.8,1.5156907,1.1804072,1.1010419
50.82,1.5628116,1.2378217,1.2283461
50.84,1.6447849,1.307071,1.1679325
50.86,1.6068989,1.2098075,1.2154397
50.88,1.6948588,1.332857,1.1730211
50.9,1.6512606,1.3416157,1.1687413
50.92,1.5451007,1.2889185,1.1194397
50.94,1.5731758,1.2130755,1.2399862
50.96,1.6618843,1.3299454,1.1371665
50.98,1.54936,1.2714586,1.1700685
51.0,1.60571,1.2715234,0.9845906
51.02,1.625434,1.3462594,1.0993161
51.04,1.5929736,1.3205684,1.1580101
51.06,1.6489458,1.3737926,1.1912607
51.08,1.6569425,1.3351654,1.3033693
51.1,1.6467872,1.3797436,1.3272108
51.12,1.5276501,1.2321671,1.161755
51.14,1.4884183,1.1934943,1.1671008
51.16,1.4704734,1.1431829,1.2669814
51.18,1.624351,1.354302,1.1519449
51.2,1.6524847,1.404509,1.2342466
51.22,1.5594294,1.2815382,1.1728216
51.24,1.4307207,1.1881611,1.2155966
51.26,1.4538274,1.265433,1.1507401
51.28,1.490128,1.2409494,0.87108856
51.3,1.449287,1.1887394,0.9645838
51.32,1.5137377,1.2680159,1.0771686
51.34,1.6022784,1.3544644,1.1653762
51.36,1.6604867,1.436502,1.2373195
